Temp,Vis
732.748538,20.25145068
793.5672515,10.44487427
853.8011696,10.03868472
873.0994152,7.949709865
926.3157895,6.499032882
973.0994152,5.222437137
991.8128655,4.758220503
1058.479532,3.829787234
1073.099415,3.481624758
